epoch,loss,psnr,val_loss,val_psnr
91,170.77754608522739,28.241670950587572,97.00185534418846,30.235248321504894
92,175.48343861325708,28.03077490801364,98.79417064150101,30.03818800365328
93,169.1923170033629,28.314129164659033,94.53792846623068,30.5397282991427
94,171.73648509323849,28.2037289707718,138.15567311019757,27.838446296875905
95,170.40383292184305,28.243481024243295,103.1731158736022,29.852232234155093
96,171.27312191262627,28.18234495112382,93.76636850502142,30.476394847947724
97,169.6057028151951,28.25634946715855,95.65927233014789,30.26474650494464
98,169.35097505157916,28.281974536225395,170.96691042417055,26.94317912878486
99,171.7023814776748,28.18977557064124,189.5636356474075,26.801188414083562
100,168.13750568217088,28.304441397114566,107.0462011362051,29.411988596305775
101,165.85285747694584,28.42969341768149,90.74526015018046,30.805998697793992
102,166.75681254152985,28.362039067307045,96.3482486675312,30.223743810282127
103,167.9355637917712,28.319179168242982,115.62799774339778,29.039334323720276
104,167.01462244985026,28.34366086850212,101.09419608602718,29.923679461505728
105,167.22150658896902,28.347602039652458,89.4053991738852,30.928395598629187
106,164.28065819799832,28.4831617910566,88.71411850456846,30.97053554726001
107,166.10705036261345,28.37738690835356,94.4415911531183,30.46658353504754
108,166.3324148540046,28.34951803010384,103.81998333196692,29.545283457343785
109,162.29946907759083,28.563527567494138,93.26719989670451,30.39735666321027
110,165.36881734997405,28.39529348485008,88.98531239638744,30.837302864371956
111,163.11252441185815,28.506372404743086,111.15416352337499,29.1105007214095
112,164.4913107234619,28.453113125864167,90.57612107370691,30.88070095890307
113,164.49995753172442,28.460183018538842,91.48856939765209,30.437263729399785
114,160.69884887512666,28.611395061305156,112.87319002169183,28.98560115269252
115,161.05550679037685,28.592241756441965,103.16598899997011,29.525166665468234
116,163.11048105358154,28.480529568461293,92.60636229506228,30.136392126278
117,159.55662653608817,28.67976134180863,85.72362600407928,31.204687001753825
118,162.87347791729027,28.487823703416716,86.28408778089761,30.92215040486465
119,160.4373467728494,28.600759927216064,96.6987765989852,29.834684067621744
120,163.45134806118813,28.420250662855906,91.73619375423509,30.46921039998863
121,159.1886756793841,28.65994831101344,103.52758711211536,29.498733743444667
122,158.89593249840482,28.67976773145607,83.60730317351106,31.406688799884634
123,157.52344899093413,28.750820520873557,88.55659780696946,30.509267785774753
124,163.14468336238198,28.449780983275865,83.64649214594174,31.32122496992405
125,158.2241282751902,28.726615710716576,84.59746118379215,31.057454461290575
126,156.4762285819254,28.79439228688855,100.63855168726538,29.808479691259492
127,158.44044811582185,28.67821768643674,85.51018988444766,30.97199538023883
128,164.3174310223063,28.525006537417266,86.28529648081934,30.82823371179471
129,158.42239328867979,28.696192369706097,91.02616852599304,30.4484237465655
130,155.09227827082182,28.865497741250476,112.78845414425314,28.853836257736404
131,159.22363364385288,28.614357457738112,89.137010096619,30.378712701885952
132,156.56509410750692,28.749821958029163,81.97751794365651,31.40153287912344
133,160.08946188191686,28.605011244944997,133.04894989806337,28.107860837663925
134,155.76694090483716,28.804149258457805,109.03303039494162,29.209623375717474
135,154.54508511145016,28.864114998516413,123.61516078460637,28.54173995037468
136,156.36229654402078,28.759247128678826,83.40430858095414,30.951589269408046
137,158.94158967037515,28.574607092952128,135.2389192457323,28.618870552926428
138,154.29810573210622,28.863106757614613,88.07789569352244,30.682480045948488
139,155.8304646166962,28.77807513662025,92.33819071923647,30.0252326866249
140,156.51264054712996,28.751630613031605,164.65254706841012,27.540111106490382
141,155.12407047349274,28.815783466523726,81.90713505222979,31.17642132293758
142,158.53981006099963,28.6166793377256,78.83280821678147,31.687258148901094
143,156.09501757694096,28.801980135819946,90.4974872681117,30.512022467845004
144,154.5417377258181,28.831320209481525,83.67679230755468,30.89199972064243
145,153.53304565448582,28.88272882622347,78.28795657750626,31.642890997410706
146,152.93754580234696,28.898006150282374,90.98685456737738,30.1671301712574
147,154.59121440524916,28.829162458703806,95.75588724564533,29.740735873220583
148,154.11221509663244,28.84278829242162,79.53332581812022,31.353410147559
149,152.32123002148845,28.939589633376787,83.1205485526175,30.97111242290773
150,154.34934637620592,28.798254191377264,81.79345070408979,30.941239489695135
151,157.41080367312983,28.7116200068506,79.72614033545103,31.35095554203182
152,151.44435728185502,28.977802041021985,78.22728986863966,31.48568783266425
153,151.19478512627092,28.978815202532925,80.19336796691555,31.13974310781164
154,153.54968584970158,28.865359305646592,76.87136615760251,31.819946175824732
155,149.83164168560472,29.060620289913654,78.6770293283551,31.53474353018851
156,153.79061936884395,28.806655233113737,77.639492877118,31.662909159191464
157,155.02090408282683,28.82229857385226,79.42566578994213,31.399534735033818
158,152.5840066199873,28.922480868279607,78.04705000896843,31.631451523591505
159,151.45069511932383,28.966634077647438,77.9268648646537,31.365089448352027
160,151.59009575541205,28.919002405028262,86.5812059590016,30.41453560738926
161,154.2738078157423,28.801805586357773,76.60513274523677,31.765754717400434
162,151.2419546172784,28.953451670307256,79.75219433559779,31.265800918409244
163,153.79528579420625,28.85463804288885,82.10408154489379,30.948416725823964
164,151.60560281982043,28.920608961967208,85.58620796840576,30.647174898901323
165,149.09999097856178,29.0756347932974,77.39078603825897,31.581054662729237
166,149.5729930241181,29.02701118110245,79.48952451575002,31.153001180164004
167,156.9900076345275,28.708517759703174,83.99807681223457,30.57081312062789
168,146.84959644966727,29.226701175720006,94.60640139040125,29.777582568449965
169,152.65325357438905,28.85465723938549,79.4520671894024,31.013415759481173
170,148.25194405490873,29.099003470506158,90.16347183765419,30.097161086016992
171,149.97886580562778,29.008111415245427,79.07620512443924,31.06254091775926
172,151.91273097186965,28.89717767231482,88.56102395986582,30.28482939980247
173,150.93112633169503,28.972058216984976,82.20796202197809,30.896176626598237
174,147.88163571214542,29.147174237079756,84.23372592112129,30.584642141338623
175,152.5991601374186,28.886339951663697,74.02307113336057,31.971111584240518
176,151.1455346803131,28.901832366626877,77.26152068299133,31.4944223145607
177,150.60290692512152,29.026256384144453,75.50862717495778,31.686533321033824
178,146.50567162151296,29.198887335627997,75.12254414178003,31.530662922337235
179,148.6692743581855,29.042411552470924,78.80328271473051,31.32078761735962
180,148.36444980069072,29.048196157475715,74.74325112818786,31.784004561755122
181,150.00899729592405,28.98453566110635,138.80362312161193,28.15425313691261
182,157.73178349834345,28.729285130054514,92.26558287555079,30.03132102485048
183,147.21479666362222,29.144235789277655,74.30637430392744,31.868022115420764
184,150.79364657812894,28.915020587138994,82.02329964717377,30.67353428361146
185,146.22796921990331,29.190139882496396,81.96243986791494,30.68696319990565
186,148.82695468819531,29.058472662589065,74.27700829727088,31.647909302437238
187,146.54455147580754,29.18249814265063,83.45244240981971,30.546570531954792
188,152.9183103242362,28.83285364673155,73.08472490753005,31.92410891573593
189,147.66259476383482,29.099597078889605,76.09747505541856,31.34837443576452
190,145.2776468489736,29.236515362237387,111.9905984061105,29.072196365950944
191,153.40528859473176,28.789388199017864,77.811572214668,31.40245804583208
192,148.80544033095805,28.974629489055125,80.20256768617648,30.910369989823323
193,146.94527946868163,29.136192405227536,100.10541259822244,29.64985345688291
194,148.84097415214353,29.082310799092973,73.43749927103188,31.707504721873324
195,146.6045946202501,29.12331145836367,79.5822461752812,30.81997116952305
196,146.4841287983127,29.120353020500833,73.0192170364295,31.81036648723765
197,148.25596138892462,29.00557664259707,72.51430472549127,31.998311058709707
198,146.03488340565767,29.186917872906665,76.8617307064927,31.365784781319753
199,150.90074348626842,28.899951835422126,85.08399225917951,30.39699871155238
